                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    746,                  1.082,                0.62148,                 1.0338,                0.85545,                0.98462,                0.99294,                0.58218,                 1.0083,                0.56013,                 1.0252,             0.00078323,             0.00078323,             0.00078323
                    747,                 1.0635,                0.63437,                 1.0559,                0.86894,                0.98462,                0.99375,                 0.6236,                0.99692,                0.55451,                 1.0218,             0.00078279,             0.00078279,             0.00078279
                    748,                 1.0641,                0.63723,                 1.0768,                0.87137,                0.97276,                0.99193,                 0.6387,                0.96465,                0.53866,                 1.0114,             0.00078235,             0.00078235,             0.00078235
                    749,                0.95639,                0.60113,                 1.0595,                0.90087,                0.96299,                0.99212,                0.62513,                0.97304,                0.53786,                 1.0168,             0.00078191,             0.00078191,             0.00078191
                    750,                 1.0691,                0.61351,                 1.0658,                0.90123,                0.96107,                0.99415,                0.62668,                0.96617,                0.53651,                 1.0153,             0.00078147,             0.00078147,             0.00078147
                    751,                 1.0507,                0.59679,                 1.0567,                0.84934,                 0.9828,                0.98992,                0.64171,                0.95297,                0.53458,                 1.0101,             0.00078103,             0.00078103,             0.00078103
                    752,                 1.0751,                0.61213,                 1.0814,                0.77731,                0.99818,                0.99335,                0.64248,                0.96347,                 0.5432,                 1.0188,             0.00078059,             0.00078059,             0.00078059
                    753,                 1.0814,                0.61195,                 1.0428,                0.97493,                0.76201,                0.84188,                0.56812,                0.98331,                0.55596,                 1.0257,             0.00078015,             0.00078015,             0.00078015
                    754,                 1.0349,                0.61672,                 1.0727,                 0.9503,                0.71311,                0.78388,                0.52376,                 1.0105,                0.56903,                 1.0321,             0.00077971,             0.00077971,             0.00077971
                    755,                 1.1002,                0.62278,                 1.0824,                0.96494,                0.73051,                0.78213,                0.51096,                 1.0577,                0.59003,                 1.0572,             0.00077927,             0.00077927,             0.00077927
                    756,                 1.1234,                0.63681,                 1.0408,                0.98139,                0.72473,                0.77821,                0.50271,                 1.0948,                0.61652,                 1.0802,             0.00077883,             0.00077883,             0.00077883
                    757,                 1.0683,                0.61002,                 1.0918,                0.95973,                0.71823,                0.79259,                0.51331,                  1.099,                0.61504,                 1.0731,             0.00077839,             0.00077839,             0.00077839
                    758,                 1.0833,                  0.597,                 1.0654,                0.74357,                0.97483,                0.84194,                0.52965,                 1.0802,                0.59209,                 1.0512,             0.00077795,             0.00077795,             0.00077795
                    759,                 1.1108,                0.60266,                 1.0261,                0.95546,                0.93187,                0.97644,                0.59082,                 1.0178,                0.56023,                  1.027,             0.00077751,             0.00077751,             0.00077751
                    760,                 1.1487,                0.64748,                  1.051,                0.93372,                0.93994,                 0.9796,                0.60252,                0.96363,                0.52933,                 1.0126,             0.00077707,             0.00077707,             0.00077707
                    761,                 1.0559,                0.60982,                 1.0544,                0.90807,                0.94338,                0.98418,                0.60634,                0.96877,                0.52373,                 1.0092,             0.00077663,             0.00077663,             0.00077663
                    762,                 1.0889,                0.62208,                 1.0595,                0.90791,                0.96834,                0.99232,                0.59688,                0.98158,                0.53004,                 1.0081,             0.00077619,             0.00077619,             0.00077619
                    763,                 1.1135,                 0.6369,                 1.0633,                0.90993,                0.97753,                0.99222,                0.59721,                 1.0103,                0.53557,                 1.0308,             0.00077575,             0.00077575,             0.00077575
                    764,                 1.0787,                0.61892,                 1.0626,                0.89733,                0.96881,                 0.9784,                0.61137,                 1.0436,                0.55063,                 1.0619,             0.00077531,             0.00077531,             0.00077531
                    765,                  1.129,                 0.6517,                 1.1115,                0.93276,                0.95282,                 0.9794,                0.63183,                 1.0596,                0.56947,                 1.0728,             0.00077487,             0.00077487,             0.00077487
                    766,                 1.1211,                0.60928,                 1.0336,                0.87368,                0.96126,                0.97489,                0.64264,                 1.0429,                0.57615,                 1.0512,             0.00077443,             0.00077443,             0.00077443
                    767,                 1.0322,                 0.6123,                 1.0229,                0.74543,                0.96594,                0.97792,                0.62909,                 1.0078,                0.56273,                 1.0222,             0.00077399,             0.00077399,             0.00077399
                    768,                 1.0823,                0.60356,                 1.0128,                0.71633,                0.98154,                0.87556,                0.58413,                0.97848,                0.55702,                 1.0088,             0.00077355,             0.00077355,             0.00077355
                    769,                 1.1337,                 0.6508,                 1.0241,                0.73858,                      1,                 0.8842,                0.58897,                0.94274,                0.54442,                 1.0002,             0.00077311,             0.00077311,             0.00077311
                    770,                 1.0972,                0.62214,                 1.0544,                0.74532,                      1,                0.98851,                0.63848,                0.96522,                0.54389,                 1.0136,             0.00077267,             0.00077267,             0.00077267
                    771,                 1.1128,                0.60183,                 1.0405,                0.83825,                      1,                0.99495,                0.63425,                 1.0069,                0.54567,                 1.0344,             0.00077223,             0.00077223,             0.00077223
                    772,                 1.0741,                0.61323,                 1.0225,                0.92974,                0.99739,                0.99488,                 0.6454,                 1.0145,                0.55383,                 1.0368,             0.00077179,             0.00077179,             0.00077179
                    773,                 1.0326,                0.59402,                 1.0276,                0.95147,                0.99283,                 0.9939,                0.60499,                 1.0125,                0.55494,                   1.03,             0.00077135,             0.00077135,             0.00077135
                    774,                 1.0717,                0.61149,                  1.049,                 0.9644,                0.97942,                 0.9938,                0.61032,                 1.0229,                0.55653,                 1.0301,             0.00077091,             0.00077091,             0.00077091
                    775,                 1.1128,                0.61222,                 1.0442,                0.96209,                 0.9085,                 0.9848,                0.61006,                 1.0215,                0.55338,                 1.0301,             0.00077047,             0.00077047,             0.00077047
                    776,                 1.0871,                0.64157,                 1.0607,                0.95978,                0.91567,                0.97595,                0.57874,                 1.0198,                0.55761,                   1.03,             0.00077003,             0.00077003,             0.00077003
                    777,                 1.0663,                0.59729,                 1.0395,                0.94715,                0.94134,                0.97632,                 0.5815,                 1.0053,                0.55332,                 1.0218,             0.00076959,             0.00076959,             0.00076959
                    778,                 1.0837,                0.62845,                 1.0756,                0.93776,                0.95568,                0.98287,                0.58691,                0.97784,                0.55509,                 1.0176,             0.00076915,             0.00076915,             0.00076915
                    779,                 1.1032,                0.62175,                 1.0496,                 0.9605,                0.93447,                0.98354,                 0.5993,                0.97752,                0.54948,                 1.0196,             0.00076871,             0.00076871,             0.00076871
                    780,                  1.104,                0.63361,                 1.0405,                0.97691,                 0.9454,                0.98574,                0.60279,                 0.9757,                0.54144,                 1.0197,             0.00076827,             0.00076827,             0.00076827
                    781,                 1.0307,                0.57983,                 1.0011,                0.95083,                0.97549,                0.98933,                0.59009,                0.97328,                0.53879,                 1.0197,             0.00076783,             0.00076783,             0.00076783
                    782,                 1.0545,                0.60335,                 1.0169,                0.88591,                0.96618,                0.98742,                0.58473,                0.96015,                0.53448,                 1.0151,             0.00076739,             0.00076739,             0.00076739
                    783,                 1.0105,                0.59752,                 1.0501,                0.88754,                0.99458,                0.99203,                0.57536,                0.93251,                0.53311,                      1,             0.00076695,             0.00076695,             0.00076695
                    784,                 1.0582,                0.61191,                 1.0494,                0.90794,                0.99761,                0.99213,                0.59288,                0.89455,                0.51848,                0.97874,             0.00076651,             0.00076651,             0.00076651
                    785,                 1.0313,                0.60586,                 1.0345,                0.90538,                0.99228,                0.99442,                0.62073,                0.88175,                0.51408,                0.96822,             0.00076607,             0.00076607,             0.00076607
                    786,                 1.0814,                0.59493,                 1.0156,                0.94946,                0.98368,                0.99449,                0.63105,                0.88642,                0.51929,                0.96748,             0.00076563,             0.00076563,             0.00076563
                    787,                 1.0571,                0.61262,                  1.052,                0.94311,                0.94248,                0.99272,                0.63555,                0.89289,                0.51686,                0.97708,             0.00076519,             0.00076519,             0.00076519
                    788,                 1.0322,                0.60381,                 1.0552,                0.83211,                0.95359,                0.98861,                0.63392,                0.90138,                0.51797,                0.98143,             0.00076475,             0.00076475,             0.00076475
                    789,                 1.1044,                0.62355,                  1.045,                0.83021,                0.96795,                0.99129,                0.61563,                0.88817,                0.50873,                0.97655,             0.00076431,             0.00076431,             0.00076431
                    790,                 1.0362,                0.58221,                 1.0123,                0.85616,                0.98733,                 0.9944,                0.61768,                 0.8725,                0.50542,                0.97156,             0.00076387,             0.00076387,             0.00076387
                    791,                 1.0108,                0.60388,                 1.0221,                0.85496,                0.99366,                  0.995,                0.62851,                 0.8871,                0.50065,                0.97167,             0.00076343,             0.00076343,             0.00076343
                    792,                 1.0769,                  0.603,                 1.0265,                 0.8531,                0.99404,                0.99497,                0.62379,                0.91803,                0.51121,                0.98095,             0.00076299,             0.00076299,             0.00076299
                    793,                 1.0832,                0.61972,                 1.0703,                0.87119,                 0.9743,                0.99177,                0.61308,                0.94308,                0.52412,                0.99398,             0.00076255,             0.00076255,             0.00076255
                    794,                 1.0697,                0.62474,                 1.0481,                0.83196,                0.99308,                0.99397,                0.61218,                0.93886,                0.51805,                 0.9938,             0.00076211,             0.00076211,             0.00076211
                    795,                 1.0535,                0.59948,                 1.0283,                0.83654,                 0.9924,                0.99497,                0.63658,                0.91055,                0.50733,                0.98037,             0.00076167,             0.00076167,             0.00076167
                    796,                 1.0389,                0.62608,                  1.044,                0.83984,                0.99253,                0.99494,                0.63376,                 0.9191,                0.50808,                0.97969,             0.00076123,             0.00076123,             0.00076123
                    797,                 1.0451,                0.60482,                 1.0436,                0.84909,                0.99478,                0.99494,                0.64027,                  0.927,                0.51499,                0.98169,              0.0007608,              0.0007608,              0.0007608
                    798,                 1.1276,                0.64997,                 1.0591,                0.87294,                0.98014,                0.99471,                0.64301,                0.93727,                0.52361,                 0.9867,             0.00076036,             0.00076036,             0.00076036
                    799,                 1.0548,                0.58324,                 1.0193,                0.87988,                0.94218,                 0.9809,                0.65718,                0.94259,                0.51698,                0.98953,             0.00075992,             0.00075992,             0.00075992
                    800,                 1.0922,                0.60752,                 1.0504,                0.87814,                0.98845,                0.99253,                0.65231,                0.91683,                0.51684,                0.98199,             0.00075948,             0.00075948,             0.00075948
                    801,                 1.0859,                0.62916,                  1.046,                0.88921,                0.99343,                0.99491,                0.67136,                0.88882,                0.50165,                 0.9784,             0.00075904,             0.00075904,             0.00075904
                    802,                 1.0452,                0.58014,                 1.0328,                0.88863,                  0.985,                0.99493,                0.65221,                0.89337,                 0.5064,                0.97566,              0.0007586,              0.0007586,              0.0007586
                    803,                   1.04,                0.58461,                 1.0265,                0.88148,                0.97405,                0.89535,                0.62971,                0.88904,                0.50258,                0.96771,             0.00075816,             0.00075816,             0.00075816
                    804,                 1.0715,                0.60146,                 1.0022,                0.86792,                0.97903,                0.89539,                0.63762,                0.87227,                0.50482,                0.96422,             0.00075772,             0.00075772,             0.00075772
                    805,                 1.0858,                0.61009,                 1.0465,                 0.8513,                0.99914,                0.89543,                0.63792,                0.85857,                 0.4954,                0.97044,             0.00075728,             0.00075728,             0.00075728
                    806,                 1.0554,                0.61096,                 1.0687,                0.84383,                      1,                0.99496,                0.63761,                0.88574,                0.50383,                0.98367,             0.00075684,             0.00075684,             0.00075684
                    807,                 1.0919,                0.59244,                 1.0542,                0.86652,                0.99598,                  0.995,                0.57556,                 0.9281,                0.51484,                 1.0015,              0.0007564,              0.0007564,              0.0007564
                    808,                 1.0654,                0.59624,                 1.0498,                 0.8696,                0.98072,                 0.9944,                0.58534,                0.94085,                0.52496,                 1.0095,             0.00075596,             0.00075596,             0.00075596
                    809,                 1.0435,                0.63673,                 1.0227,                0.87572,                0.97582,                0.99413,                0.59445,                 0.9597,                 0.5346,                 1.0125,             0.00075552,             0.00075552,             0.00075552
                    810,                 1.0514,                0.57853,                 1.0343,                0.88308,                 0.9453,                0.98948,                0.59566,                0.98934,                0.54768,                 1.0156,             0.00075508,             0.00075508,             0.00075508
                    811,                 1.0562,                0.60514,                 1.0129,                0.88104,                0.94874,                0.98925,                0.58255,                 1.0041,                0.55133,                  1.022,             0.00075464,             0.00075464,             0.00075464
                    812,                 1.0473,                0.59048,                 1.0395,                0.86305,                0.94798,                  0.992,                0.55549,                0.99179,                0.54197,                  1.025,              0.0007542,              0.0007542,              0.0007542
                    813,                  1.138,                0.61073,                 1.0358,                0.86164,                0.95512,                  0.983,                0.58002,                 0.9861,                 0.5354,                  1.028,             0.00075376,             0.00075376,             0.00075376
                    814,                 1.0259,                0.59037,                 1.0302,                0.86456,                0.96687,                0.98039,                0.57576,                0.97861,                0.53403,                 1.0234,             0.00075332,             0.00075332,             0.00075332
                    815,                 1.0685,                0.59787,                 1.0115,                0.85717,                0.95767,                0.98227,                0.56825,                 0.9671,                0.54167,                 1.0147,             0.00075288,             0.00075288,             0.00075288
                    816,                 1.0665,                0.59702,                 1.0517,                0.83233,                0.97224,                 0.9868,                0.56332,                0.96332,                0.54562,                 1.0084,             0.00075244,             0.00075244,             0.00075244
                    817,                 1.0608,                0.60967,                 1.0374,                0.84148,                0.97938,                0.98242,                0.58883,                0.95262,                0.54994,                 1.0051,               0.000752,               0.000752,               0.000752
                    818,                 1.0371,                 0.5784,                 1.0257,                0.83291,                 0.9783,                0.99315,                0.60503,                0.95567,                0.54669,                 1.0098,             0.00075156,             0.00075156,             0.00075156
                    819,                 1.0255,                0.60309,                 1.0686,                0.84883,                0.98965,                 0.9929,                0.60387,                0.94475,                 0.5417,                 1.0048,             0.00075112,             0.00075112,             0.00075112
                    820,                  1.013,                0.59192,                 1.0395,                0.84688,                0.98939,                0.99319,                0.59923,                0.92802,                0.53321,                0.99435,             0.00075068,             0.00075068,             0.00075068
                    821,                 1.0196,                0.60721,                 1.0339,                0.84056,                0.98426,                0.99442,                0.61338,                0.89079,                0.51905,                0.97908,             0.00075024,             0.00075024,             0.00075024
                    822,                 1.0196,                0.59676,                 1.0503,                0.84251,                0.98535,                 0.9944,                0.62201,                0.86316,                0.51303,                0.97114,              0.0007498,              0.0007498,              0.0007498
                    823,                0.97441,                 0.5815,                 1.0312,                 0.8199,                0.98741,                0.99221,                0.64805,                0.87059,                0.51166,                0.97334,             0.00074936,             0.00074936,             0.00074936
                    824,                 1.0748,                0.63674,                 1.0656,                0.82315,                0.95869,                 0.9796,                0.66987,                0.87526,                 0.5165,                0.97495,             0.00074892,             0.00074892,             0.00074892
                    825,                 1.0163,                0.56837,                 1.0147,                0.81602,                0.96358,                0.98856,                0.68451,                0.87298,                0.51339,                0.97235,             0.00074848,             0.00074848,             0.00074848
                    826,                 0.9672,                0.56012,                 1.0197,                0.82701,                0.97212,                0.99037,                0.69791,                0.87524,                0.50661,                0.96981,             0.00074804,             0.00074804,             0.00074804
                    827,                0.98626,                0.59046,                 1.0199,                0.82788,                0.97295,                0.99025,                0.70312,                0.89203,                0.50069,                0.97719,              0.0007476,              0.0007476,              0.0007476
                    828,                 1.0934,                0.62381,                 1.0863,                0.80984,                0.96929,                0.97552,                0.68093,                0.89508,                0.49767,                0.97891,             0.00074716,             0.00074716,             0.00074716
                    829,                 1.0318,                0.58215,                   1.04,                0.83754,                0.98849,                0.99497,                0.67627,                0.88138,                0.49543,                0.97642,             0.00074672,             0.00074672,             0.00074672
                    830,                 1.0406,                0.60607,                 1.0449,                0.83437,                0.96965,                0.99023,                0.67505,                0.92157,                0.50298,                0.99752,             0.00074628,             0.00074628,             0.00074628
                    831,                 1.0585,                0.60387,                  1.066,                0.80735,                0.99692,                0.98915,                0.68677,                0.95469,                0.51199,                  1.017,             0.00074584,             0.00074584,             0.00074584
                    832,                 1.0807,                0.60354,                 1.0422,                 0.8418,                0.96651,                0.98966,                0.67238,                 0.9568,                0.51434,                 1.0192,              0.0007454,              0.0007454,              0.0007454
                    833,                 1.0427,                0.59153,                 1.0295,                0.87558,                0.96836,                0.99154,                0.66304,                0.95717,                0.51921,                 1.0092,             0.00074496,             0.00074496,             0.00074496
                    834,                 1.0406,                0.61304,                 1.0294,                 0.8836,                0.96649,                0.99271,                 0.6451,                0.95522,                0.52971,                 0.9939,             0.00074452,             0.00074452,             0.00074452
                    835,                 1.1247,                0.61287,                 1.0681,                0.88468,                0.95651,                0.99088,                0.62636,                0.95872,                0.52552,                 0.9944,             0.00074408,             0.00074408,             0.00074408
                    836,                 1.0294,                0.59362,                 1.0328,                0.87929,                0.95549,                0.99139,                0.63922,                0.94059,                0.51713,                0.99089,             0.00074364,             0.00074364,             0.00074364
                    837,                  1.078,                0.60345,                  1.035,                0.86779,                 0.9701,                0.99329,                0.62582,                  0.934,                0.51738,                0.98848,              0.0007432,              0.0007432,              0.0007432
                    838,                 1.0157,                0.59684,                  1.036,                0.87241,                0.99157,                0.99466,                 0.6225,                0.92744,                  0.517,                0.98626,             0.00074276,             0.00074276,             0.00074276
                    839,                  1.112,                0.61837,                 1.0034,                0.87245,                0.99349,                0.99463,                0.62128,                0.91045,                 0.5111,                0.98478,             0.00074232,             0.00074232,             0.00074232
                    840,                 1.0095,                0.58702,                 1.0045,                0.87491,                0.98736,                0.99402,                 0.6298,                0.91253,                0.50161,                 0.9852,             0.00074188,             0.00074188,             0.00074188
                    841,                 1.1002,                0.63256,                 1.0312,                0.87914,                0.96574,                0.98642,                0.63465,                0.92305,                0.49828,                0.98435,             0.00074144,             0.00074144,             0.00074144
                    842,                 1.0641,                0.60758,                 1.0277,                 0.8688,                0.96247,                0.97468,                0.61233,                0.90252,                0.49888,                 0.9692,               0.000741,               0.000741,               0.000741
                    843,                 1.0198,                0.60049,                 1.0404,                0.86996,                0.94818,                0.98281,                0.62287,                0.87617,                0.48943,                0.95874,             0.00074056,             0.00074056,             0.00074056
                    844,                 1.0199,                 0.5768,                 1.0368,                0.86964,                0.95155,                0.98243,                0.63717,                0.87698,                0.49103,                0.95811,             0.00074012,             0.00074012,             0.00074012
                    845,                 1.1154,                0.65039,                 1.0579,                0.87022,                0.95401,                0.98216,                0.63779,                0.89465,                0.49676,                0.96311,             0.00073968,             0.00073968,             0.00073968
                    846,                 1.1126,                0.62041,                 1.0214,                0.85457,                0.97059,                  0.991,                0.64879,                0.90332,                 0.5069,                0.96862,             0.00073924,             0.00073924,             0.00073924
                    847,                 1.0062,                0.59345,                 1.0592,                0.84754,                0.98893,                0.99434,                0.67194,                0.90469,                0.51718,                0.97778,              0.0007388,              0.0007388,              0.0007388
                    848,                0.98255,                0.57401,                 1.0217,                0.87236,                0.98517,                0.99423,                0.66802,                0.90473,                0.51377,                0.98128,             0.00073836,             0.00073836,             0.00073836
                    849,                  1.043,                0.58786,                 1.0128,                0.87261,                  0.971,                0.99414,                0.68296,                0.90584,                0.51268,                0.98563,             0.00073792,             0.00073792,             0.00073792
                    850,                0.98828,                0.57501,                0.99066,                0.87109,                0.99001,                0.99402,                0.64841,                0.89025,                0.50449,                0.98232,             0.00073748,             0.00073748,             0.00073748
                    851,                 0.9816,                 0.5477,                 1.0128,                 0.8683,                0.96555,                 0.9928,                0.63209,                0.88613,                0.50331,                0.97338,             0.00073704,             0.00073704,             0.00073704
                    852,                 1.0135,                0.58925,                 1.0145,                0.84926,                0.97645,                0.99355,                0.62004,                0.93078,                0.51194,                0.98228,              0.0007366,              0.0007366,              0.0007366
                    853,                 1.0736,                0.60715,                 1.0278,                0.85328,                0.95836,                0.99125,                0.60706,                0.97208,                0.52494,                0.99863,             0.00073616,             0.00073616,             0.00073616
                    854,                 1.0692,                0.58038,                 1.0494,                0.84089,                0.98074,                0.98903,                0.60282,                0.99416,                0.53473,                 1.0159,             0.00073572,             0.00073572,             0.00073572
                    855,                   1.06,                0.57098,                 1.0086,                0.92779,                0.95686,                0.99329,                0.59091,                0.99313,                0.53383,                 1.0241,             0.00073528,             0.00073528,             0.00073528
                    856,                0.99002,                0.55456,                0.99433,                0.94421,                0.97268,                0.99347,                0.61516,                0.94836,                0.52072,                 1.0003,             0.00073484,             0.00073484,             0.00073484
                    857,                0.96188,                0.55659,                0.99656,                0.95698,                 0.9677,                0.99341,                 0.6448,                0.88163,                0.50138,                0.96291,              0.0007344,              0.0007344,              0.0007344
                    858,                0.98355,                0.57007,                 1.0212,                0.95659,                0.96398,                0.99344,                0.65032,                0.86918,                0.49103,                 0.9608,             0.00073396,             0.00073396,             0.00073396
                    859,                 1.0155,                0.59632,                 1.0442,                0.95321,                0.97472,                0.99453,                0.65352,                0.86406,                0.49012,                0.96391,             0.00073352,             0.00073352,             0.00073352
                    860,                 1.0201,                0.59602,                 1.0512,                0.95765,                0.97578,                0.99468,                0.64257,                0.84469,                0.48396,                0.95456,             0.00073308,             0.00073308,             0.00073308
                    861,                 1.0164,                0.58731,                 1.0378,                0.91725,                0.95808,                0.99473,                0.65687,                0.82632,                0.47156,                0.94774,             0.00073264,             0.00073264,             0.00073264
                    862,                 1.0236,                0.57221,                 1.0018,                0.83991,                      1,                0.99148,                0.65596,                0.83973,                0.48668,                0.95355,              0.0007322,              0.0007322,              0.0007322
                    863,                 1.0162,                0.58219,                 1.0148,                0.83573,                0.99818,                0.98986,                0.66833,                0.86646,                0.49925,                0.97099,             0.00073176,             0.00073176,             0.00073176
                    864,                  1.016,                0.59056,                 1.0387,                0.84689,                0.99818,                0.99423,                0.68769,                0.89174,                0.51674,                0.98501,             0.00073132,             0.00073132,             0.00073132
                    865,                 0.9916,                0.57146,                 1.0187,                0.84722,                0.99542,                 0.9942,                0.68542,                0.89156,                0.51906,                0.98619,             0.00073088,             0.00073088,             0.00073088
                    866,                 1.0644,                0.63763,                 1.0814,                0.83478,                0.98989,                0.99322,                0.68708,                0.86278,                0.50848,                0.96497,             0.00073044,             0.00073044,             0.00073044
                    867,                  0.948,                0.54768,                 1.0081,                0.84946,                0.98793,                0.99426,                  0.657,                0.84079,                0.49761,                0.95357,                0.00073,                0.00073,                0.00073
                    868,                 1.0111,                0.55433,                 1.0301,                0.84805,                0.97231,                0.99429,                0.64798,                0.88363,                0.50285,                0.97325,             0.00072956,             0.00072956,             0.00072956
                    869,                 1.0599,                0.58852,                  1.026,                0.84586,                0.97029,                0.99036,                0.64704,                0.91191,                 0.5156,                0.98298,             0.00072912,             0.00072912,             0.00072912
                    870,                0.94554,                0.55051,                 1.0118,                0.84536,                0.96336,                0.99221,                0.62748,                0.94358,                 0.5168,                0.98958,             0.00072868,             0.00072868,             0.00072868
                    871,                 1.0371,                0.59492,                  1.024,                0.84862,                0.96485,                0.99276,                0.62524,                0.96702,                0.52152,                 1.0002,             0.00072824,             0.00072824,             0.00072824
                    872,                0.94135,                0.54981,                 1.0086,                0.84624,                0.99092,                0.99495,                0.62824,                0.96198,                0.51973,                 1.0007,              0.0007278,              0.0007278,              0.0007278
                    873,                 1.0199,                0.57608,                 1.0336,                 0.8307,                0.98867,                0.99267,                0.62651,                0.93461,                0.50839,                0.98909,             0.00072736,             0.00072736,             0.00072736
                    874,                 1.0601,                0.60986,                 1.0222,                0.84068,                0.97247,                  0.978,                0.64409,                 0.9084,                0.49986,                0.98144,             0.00072692,             0.00072692,             0.00072692
                    875,                0.98458,                0.58119,                 1.0163,                0.85546,                0.97777,                0.98079,                0.63729,                0.89234,                0.49889,                0.97989,             0.00072648,             0.00072648,             0.00072648
                    876,                0.99869,                0.58752,                 1.0132,                0.94555,                0.99394,                  0.995,                0.61234,                0.88122,                0.50103,                0.97818,             0.00072604,             0.00072604,             0.00072604
                    877,                 1.0715,                0.61724,                 1.0204,                0.96895,                0.98819,                  0.995,                0.63054,                0.87443,                0.49292,                 0.9826,              0.0007256,              0.0007256,              0.0007256
                    878,                0.95845,                0.56609,                 1.0113,                0.97886,                0.99401,                  0.995,                0.62365,                0.88338,                0.48888,                0.98683,             0.00072516,             0.00072516,             0.00072516
                    879,                 1.0833,                0.61809,                  1.059,                0.96505,                0.96456,                0.98957,                0.62525,                0.91906,                0.49907,                 1.0016,             0.00072472,             0.00072472,             0.00072472
