                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    165,                 1.4938,                0.85511,                 1.2345,                0.58469,                0.62554,                0.65933,                0.34988,                 2.1208,                 1.3445,                 1.8359,              0.0093506,              0.0093506,              0.0093506
                    166,                 1.4708,                0.84459,                 1.2432,                 0.7738,                0.59433,                0.60678,                 0.3348,                 2.1036,                 1.3996,                 1.8125,              0.0093466,              0.0093466,              0.0093466
                    167,                 1.4849,                0.84903,                 1.2432,                0.85712,                0.61397,                0.63867,                0.35549,                 2.0625,                 1.2206,                 1.7825,              0.0093426,              0.0093426,              0.0093426
                    168,                 1.4629,                0.83413,                 1.2198,                0.87137,                0.60643,                0.64804,                0.34477,                 2.0281,                 1.2965,                 1.7479,              0.0093387,              0.0093387,              0.0093387
                    169,                 1.4686,                0.82926,                 1.2443,                0.62532,                0.58598,                0.62771,                0.34175,                 2.0015,                 1.4078,                 1.7021,              0.0093347,              0.0093347,              0.0093347
                    170,                 1.4448,                0.81979,                 1.2165,                0.50766,                0.68455,                0.61847,                 0.3194,                  1.962,                   1.21,                 1.7079,              0.0093308,              0.0093308,              0.0093308
                    171,                  1.451,                0.81948,                 1.2336,                0.78737,                0.57001,                0.62213,                0.33385,                 2.0231,                 1.3645,                 1.7019,              0.0093268,              0.0093268,              0.0093268
                    172,                 1.4606,                0.82499,                 1.2388,                 0.8965,                0.60043,                0.66035,                0.37432,                 1.9881,                 1.2058,                 1.7115,              0.0093228,              0.0093228,              0.0093228
                    173,                 1.4654,                0.82829,                 1.2431,                0.63087,                  0.642,                0.63355,                0.32937,                 1.9905,                 1.3061,                 1.6948,              0.0093189,              0.0093189,              0.0093189
                    174,                 1.4413,                0.82428,                 1.2305,                0.80909,                0.65634,                0.63919,                0.36408,                 1.9446,                 1.2114,                 1.6904,              0.0093149,              0.0093149,              0.0093149
                    175,                 1.4653,                0.82086,                 1.2314,                0.62338,                0.62203,                0.64743,                0.35106,                  1.976,                 1.2959,                 1.7192,               0.009311,               0.009311,               0.009311
                    176,                 1.4642,                0.82154,                 1.2213,                0.55181,                0.61612,                0.60809,                0.31842,                 1.9976,                 1.2545,                  1.722,               0.009307,               0.009307,               0.009307
                    177,                 1.4525,                0.81579,                 1.2264,                0.57768,                0.57144,                0.61736,                0.34374,                 2.0084,                 1.3234,                 1.7078,               0.009303,               0.009303,               0.009303
                    178,                 1.4473,                0.82419,                 1.2207,                0.63144,                0.55376,                0.60478,                0.33485,                 2.0918,                 1.4457,                 1.7999,              0.0092991,              0.0092991,              0.0092991
                    179,                 1.4505,                 0.8159,                 1.2326,                0.85156,                 0.5818,                0.63657,                0.35728,                 2.0313,                 1.2374,                 1.7473,              0.0092951,              0.0092951,              0.0092951
                    180,                 1.4626,                0.82045,                 1.2268,                 0.8294,                0.57595,                0.61385,                 0.3256,                 2.1094,                  1.407,                  1.788,              0.0092912,              0.0092912,              0.0092912
                    181,                 1.4485,                0.81625,                 1.2437,                0.83896,                0.57358,                0.63302,                0.34224,                 1.9843,                 1.2631,                 1.7326,              0.0092872,              0.0092872,              0.0092872
                    182,                  1.436,                0.80924,                 1.2114,                0.55492,                0.59392,                0.60622,                 0.3371,                 1.9794,                 1.2002,                 1.7483,              0.0092832,              0.0092832,              0.0092832
                    183,                 1.4635,                0.81983,                 1.2204,                0.84462,                0.60154,                0.64198,                0.34439,                 2.0898,                 1.3527,                 1.8381,              0.0092793,              0.0092793,              0.0092793
                    184,                 1.4547,                0.82012,                 1.2319,                0.49712,                0.58455,                0.60298,                0.32661,                 2.0549,                 1.4546,                 1.7587,              0.0092753,              0.0092753,              0.0092753
                    185,                 1.4469,                0.80595,                 1.2054,                0.78912,                0.61681,                0.65369,                0.33755,                 2.0438,                 1.3505,                 1.7624,              0.0092714,              0.0092714,              0.0092714
                    186,                 1.4604,                0.81808,                 1.2328,                0.78048,                0.64411,                0.65528,                0.38284,                 2.0097,                 1.2112,                 1.7557,              0.0092674,              0.0092674,              0.0092674
                    187,                 1.4467,                 0.8065,                 1.2243,                0.86432,                0.61519,                0.66382,                0.34523,                 2.0076,                 1.2021,                 1.7302,              0.0092634,              0.0092634,              0.0092634
                    188,                 1.4449,                0.82434,                 1.2179,                0.59072,                0.61038,                0.62482,                0.31389,                 2.0652,                 1.4073,                  1.757,              0.0092595,              0.0092595,              0.0092595
                    189,                 1.4183,                0.79859,                 1.2138,                0.52844,                0.59194,                0.62537,                 0.3609,                 2.0472,                 1.3184,                 1.7587,              0.0092555,              0.0092555,              0.0092555
                    190,                 1.4485,                0.82382,                 1.2271,                0.84022,                 0.5279,                0.63312,                0.34952,                 1.9724,                 1.4061,                 1.7136,              0.0092516,              0.0092516,              0.0092516
                    191,                 1.4269,                0.80413,                 1.2281,                0.79465,                 0.6671,                0.64291,                  0.348,                 2.0143,                 1.2161,                 1.7987,              0.0092476,              0.0092476,              0.0092476
                    192,                 1.4322,                0.79437,                  1.207,                0.84573,                0.53397,                0.63415,                0.36284,                  1.999,                 1.2601,                 1.7332,              0.0092436,              0.0092436,              0.0092436
                    193,                 1.4253,                0.80003,                 1.2109,                0.73022,                0.58934,                0.64081,                0.34475,                 2.0604,                 1.3308,                 1.7843,              0.0092397,              0.0092397,              0.0092397
                    194,                 1.4324,                0.80183,                 1.2102,                0.79133,                0.60129,                 0.6402,                0.35148,                 2.0449,                 1.2131,                 1.7336,              0.0092357,              0.0092357,              0.0092357
                    195,                 1.4308,                0.79576,                 1.2017,                0.47815,                0.56334,                0.60545,                0.33618,                  2.037,                 1.3501,                 1.6968,              0.0092318,              0.0092318,              0.0092318
                    196,                 1.4294,                0.81002,                 1.2104,                0.74047,                0.63613,                0.65137,                0.36187,                  2.075,                 1.2806,                 1.7485,              0.0092278,              0.0092278,              0.0092278
                    197,                 1.4292,                0.80293,                 1.2153,                0.78334,                0.61801,                0.64789,                0.35503,                  2.102,                 1.2797,                 1.8021,              0.0092238,              0.0092238,              0.0092238
                    198,                 1.4173,                0.80281,                 1.2161,                0.71678,                 0.5923,                0.60389,                0.31015,                 2.0762,                 1.2846,                 1.7775,              0.0092199,              0.0092199,              0.0092199
                    199,                 1.4173,                0.79615,                  1.216,                0.85589,                0.57268,                0.64149,                0.33545,                 2.0969,                 1.3504,                 1.7829,              0.0092159,              0.0092159,              0.0092159
                    200,                 1.4282,                0.79055,                 1.2086,                0.64098,                0.60597,                 0.6376,                 0.3185,                 2.0367,                 1.3156,                 1.7287,               0.009212,               0.009212,               0.009212
                    201,                 1.4173,                0.78202,                 1.2002,                0.78183,                 0.6535,                0.66485,                0.34581,                 2.0253,                 1.1961,                 1.7588,               0.009208,               0.009208,               0.009208
                    202,                 1.4194,                0.79577,                 1.2159,                0.58686,                0.59844,                0.64417,                0.33739,                 2.0251,                 1.3309,                 1.7393,               0.009204,               0.009204,               0.009204
                    203,                 1.4235,                0.79659,                 1.1991,                0.56237,                0.65431,                0.64404,                0.36582,                 1.9723,                 1.1988,                 1.7081,              0.0092001,              0.0092001,              0.0092001
                    204,                 1.4037,                0.78446,                 1.1984,                0.64925,                 0.6255,                0.64687,                0.34759,                 2.1062,                 1.3851,                 1.7631,              0.0091961,              0.0091961,              0.0091961
                    205,                 1.4091,                0.79507,                 1.1904,                 0.5164,                0.63572,                0.57681,                0.32615,                 2.0438,                  1.314,                 1.7841,              0.0091922,              0.0091922,              0.0091922
                    206,                 1.4234,                0.79022,                 1.2151,                 0.7273,                0.62048,                 0.5943,                0.33413,                 1.9719,                 1.3319,                 1.7377,              0.0091882,              0.0091882,              0.0091882
                    207,                 1.4269,                0.78819,                 1.2032,                0.55528,                0.60794,                0.60709,                0.32045,                  1.993,                 1.3269,                 1.7264,              0.0091842,              0.0091842,              0.0091842
                    208,                 1.4168,                0.79136,                 1.2029,                0.78122,                0.59866,                0.62571,                0.34528,                 2.1577,                 1.4641,                 1.8086,              0.0091803,              0.0091803,              0.0091803
                    209,                  1.412,                0.79247,                 1.2086,                0.82275,                0.57773,                0.61426,                0.33373,                 2.0971,                 1.3377,                 1.8553,              0.0091763,              0.0091763,              0.0091763
                    210,                 1.4112,                0.78343,                 1.2035,                0.51484,                 0.6399,                 0.5969,                0.30596,                 2.0402,                 1.2377,                 1.7907,              0.0091724,              0.0091724,              0.0091724
                    211,                 1.4128,                0.78766,                 1.1996,                0.56045,                0.61062,                0.64139,                 0.3342,                 2.1077,                 1.3067,                  1.784,              0.0091684,              0.0091684,              0.0091684
                    212,                 1.4009,                0.78293,                 1.2138,                0.81768,                0.61936,                0.63823,                0.37522,                 2.0662,                 1.2862,                 1.7682,              0.0091644,              0.0091644,              0.0091644
                    213,                 1.4054,                0.78193,                 1.2026,                0.83812,                0.58112,                0.63699,                0.34196,                 2.0456,                 1.3368,                 1.7761,              0.0091605,              0.0091605,              0.0091605
                    214,                 1.4081,                0.79304,                 1.1999,                0.56328,                0.62177,                0.53397,                0.28836,                 2.0309,                  1.369,                 1.7594,              0.0091565,              0.0091565,              0.0091565
                    215,                 1.3917,                0.77012,                 1.1925,                0.51985,                0.61615,                0.61691,                0.31177,                 2.0623,                  1.318,                 1.7917,              0.0091526,              0.0091526,              0.0091526
                    216,                 1.4171,                0.79816,                 1.2195,                0.81001,                0.58834,                0.62705,                0.30163,                 2.0605,                 1.2728,                 1.7848,              0.0091486,              0.0091486,              0.0091486
                    217,                 1.4019,                0.77513,                 1.1987,                0.60124,                0.62214,                0.64892,                0.36116,                 2.0263,                 1.2111,                 1.7775,              0.0091446,              0.0091446,              0.0091446
                    218,                 1.4074,                0.77243,                 1.1959,                0.88511,                0.58302,                0.63088,                0.35661,                 2.0344,                 1.3089,                  1.785,              0.0091407,              0.0091407,              0.0091407
                    219,                 1.4115,                0.78962,                 1.2005,                0.85032,                0.61483,                0.63902,                0.33901,                 2.0622,                 1.3613,                 1.7764,              0.0091367,              0.0091367,              0.0091367
                    220,                 1.3974,                0.77609,                 1.1918,                0.63861,                0.60378,                0.62872,                0.34384,                 2.0798,                 1.3145,                 1.8059,              0.0091328,              0.0091328,              0.0091328
                    221,                 1.3921,                0.76744,                 1.1942,                0.63814,                0.61523,                0.64994,                0.33651,                 2.0944,                 1.3798,                 1.8357,              0.0091288,              0.0091288,              0.0091288
                    222,                 1.4014,                0.76737,                 1.1983,                0.78134,                0.64521,                0.64312,                0.34544,                 1.9713,                 1.2436,                  1.757,              0.0091248,              0.0091248,              0.0091248
                    223,                 1.3781,                0.75684,                  1.193,                0.57316,                0.60045,                0.63052,                 0.3511,                 2.0309,                 1.2992,                 1.7495,              0.0091209,              0.0091209,              0.0091209
                    224,                 1.3813,                 0.7719,                 1.1951,                0.71596,                0.55252,                0.61125,                0.35386,                 2.0141,                 1.2909,                 1.7325,              0.0091169,              0.0091169,              0.0091169
                    225,                 1.3953,                0.76896,                 1.1886,                0.76031,                0.57782,                0.65697,                0.33989,                  2.036,                 1.2823,                 1.7511,               0.009113,               0.009113,               0.009113
                    226,                 1.3666,                0.76093,                 1.1764,                 0.4795,                0.66088,                0.60043,                0.32238,                  2.087,                 1.4068,                  1.813,               0.009109,               0.009109,               0.009109
                    227,                 1.4088,                0.77794,                 1.1965,                0.75255,                0.63417,                0.66843,                0.37138,                 2.0356,                 1.3246,                 1.8078,               0.009105,               0.009105,               0.009105
                    228,                 1.4076,                0.78434,                 1.2019,                0.56928,                0.65438,                0.62979,                0.35186,                 2.0312,                  1.326,                 1.7842,              0.0091011,              0.0091011,              0.0091011
                    229,                 1.3807,                 0.7582,                 1.1906,                0.80444,                0.59267,                0.62368,                 0.3809,                 2.0644,                 1.2711,                 1.7896,              0.0090971,              0.0090971,              0.0090971
                    230,                 1.3964,                0.76332,                 1.1857,                0.69407,                0.62606,                0.57863,                0.32045,                 2.0997,                 1.3697,                 1.8106,              0.0090932,              0.0090932,              0.0090932
                    231,                 1.3873,                0.76123,                  1.195,                0.51136,                0.65413,                0.64137,                0.37143,                 2.0412,                 1.3425,                 1.7863,              0.0090892,              0.0090892,              0.0090892
                    232,                 1.3852,                 0.7698,                 1.1923,                0.84293,                0.59632,                0.63377,                0.37121,                 2.0369,                  1.282,                  1.757,              0.0090852,              0.0090852,              0.0090852
                    233,                  1.387,                0.76855,                 1.1868,                0.77043,                0.61938,                0.62328,                 0.3249,                 2.0462,                 1.3532,                 1.7262,              0.0090813,              0.0090813,              0.0090813
                    234,                 1.3839,                0.76888,                 1.1944,                0.63001,                0.69853,                0.65349,                0.34768,                 2.0098,                 1.1286,                 1.7288,              0.0090773,              0.0090773,              0.0090773
                    235,                 1.3772,                0.75878,                 1.1828,                0.59342,                0.61671,                0.62782,                0.34645,                 2.0105,                 1.2865,                  1.736,              0.0090734,              0.0090734,              0.0090734
                    236,                 1.3687,                0.76157,                 1.1807,                0.57713,                0.57385,                0.62582,                0.30064,                 2.0503,                 1.3585,                 1.7747,              0.0090694,              0.0090694,              0.0090694
                    237,                 1.3666,                0.75498,                 1.1875,                0.81751,                0.57322,                0.63014,                0.32573,                 2.0405,                 1.2971,                 1.7918,              0.0090654,              0.0090654,              0.0090654
                    238,                 1.3853,                0.76099,                 1.1744,                0.78005,                0.57236,                0.62655,                0.33414,                 2.0259,                 1.3027,                 1.7807,              0.0090615,              0.0090615,              0.0090615
                    239,                 1.3783,                0.75614,                 1.1901,                0.77249,                0.57886,                0.61977,                0.35244,                 2.0138,                 1.2657,                 1.7863,              0.0090575,              0.0090575,              0.0090575
                    240,                 1.3846,                0.76901,                 1.1853,                0.80742,                0.61382,                0.65254,                0.34255,                 2.0464,                 1.2889,                 1.8207,              0.0090536,              0.0090536,              0.0090536
                    241,                 1.3706,                 0.7517,                 1.1747,                0.74886,                0.63137,                0.63227,                0.30256,                 2.0881,                 1.2718,                 1.8074,              0.0090496,              0.0090496,              0.0090496
                    242,                 1.3707,                0.75659,                 1.1799,                0.69706,                0.58787,                 0.6349,                0.33128,                 2.0024,                 1.2551,                 1.7803,              0.0090456,              0.0090456,              0.0090456
                    243,                 1.3662,                0.75332,                 1.1832,                0.45524,                0.64118,                0.59263,                0.29377,                 2.0475,                 1.2718,                 1.7732,              0.0090417,              0.0090417,              0.0090417
                    244,                   1.38,                0.76252,                 1.1868,                0.54736,                0.56945,                 0.6102,                0.32257,                 2.0589,                 1.3697,                 1.8054,              0.0090377,              0.0090377,              0.0090377
                    245,                 1.3909,                0.74795,                  1.186,                0.56245,                0.63221,                0.62849,                0.31432,                 2.0589,                  1.281,                 1.7926,              0.0090338,              0.0090338,              0.0090338
                    246,                 1.3827,                0.76006,                 1.1875,                 0.7406,                0.64382,                0.64026,                0.34138,                 2.0525,                 1.1779,                 1.8288,              0.0090298,              0.0090298,              0.0090298
                    247,                 1.3815,                 0.7603,                 1.1837,                0.48069,                0.62129,                 0.6034,                 0.3019,                 2.0311,                 1.2763,                 1.7519,              0.0090258,              0.0090258,              0.0090258
                    248,                 1.3941,                0.77354,                 1.1887,                0.55858,                0.63247,                0.62684,                0.32781,                 2.0253,                 1.2887,                 1.7675,              0.0090219,              0.0090219,              0.0090219
                    249,                 1.3572,                0.74355,                 1.1726,                0.54058,                0.60202,                0.62539,                0.33345,                 2.0295,                 1.3375,                 1.7924,              0.0090179,              0.0090179,              0.0090179
                    250,                 1.3737,                0.75547,                 1.1796,                0.70378,                 0.6396,                0.62336,                0.30649,                 2.0183,                 1.2536,                 1.8054,               0.009014,               0.009014,               0.009014
                    251,                  1.352,                0.74341,                   1.17,                0.82723,                 0.5342,                0.62318,                0.31584,                  2.011,                 1.2199,                 1.7675,                0.00901,                0.00901,                0.00901
                    252,                 1.3787,                0.76508,                 1.1845,                0.70858,                0.60169,                0.61664,                0.32301,                 2.0044,                 1.2582,                 1.7845,               0.009006,               0.009006,               0.009006
                    253,                 1.3795,                0.73945,                 1.1904,                0.75105,                0.62052,                0.61735,                0.31697,                 1.9975,                  1.181,                 1.7836,              0.0090021,              0.0090021,              0.0090021
                    254,                 1.3724,                0.75717,                 1.1718,                0.77354,                0.56302,                0.61947,                0.33147,                 2.0339,                 1.2709,                  1.755,              0.0089981,              0.0089981,              0.0089981
                    255,                 1.3836,                0.75813,                 1.1886,                0.74764,                0.62734,                0.63684,                0.33727,                 2.0385,                 1.1946,                 1.7788,              0.0089942,              0.0089942,              0.0089942
                    256,                  1.343,                0.74214,                 1.1726,                0.55646,                0.62705,                0.63711,                 0.3326,                 2.0169,                 1.2232,                 1.7713,              0.0089902,              0.0089902,              0.0089902
                    257,                 1.3335,                0.73834,                 1.1596,                0.80559,                0.54502,                0.62051,                0.32674,                 2.1057,                 1.2599,                 1.8014,              0.0089862,              0.0089862,              0.0089862
                    258,                 1.3566,                0.73534,                 1.1734,                 0.6433,                0.61174,                 0.6489,                0.35389,                 2.0598,                 1.2171,                 1.7861,              0.0089823,              0.0089823,              0.0089823
                    259,                 1.3635,                0.74018,                 1.1749,                0.80057,                0.62784,                0.65107,                0.33597,                 2.0307,                 1.1922,                 1.7724,              0.0089783,              0.0089783,              0.0089783
                    260,                 1.3531,                0.74633,                 1.1726,                0.79929,                0.61519,                0.65581,                0.35974,                 2.0668,                 1.2036,                 1.7399,              0.0089744,              0.0089744,              0.0089744
                    261,                 1.3484,                0.73714,                 1.1638,                0.77248,                 0.6342,                 0.6556,                0.37306,                 1.9807,                 1.1598,                 1.7207,              0.0089704,              0.0089704,              0.0089704
                    262,                 1.3586,                 0.7509,                 1.1746,                0.78501,                0.59392,                0.63099,                0.34629,                 2.0193,                 1.1817,                 1.7548,              0.0089664,              0.0089664,              0.0089664
                    263,                  1.344,                0.73448,                 1.1693,                 0.5267,                0.58676,                0.62144,                0.33337,                 2.1095,                 1.2759,                 1.8518,              0.0089625,              0.0089625,              0.0089625
                    264,                 1.3562,                0.74641,                 1.1739,                0.69455,                0.61742,                0.58637,                0.33124,                 2.0754,                 1.3216,                 1.8175,              0.0089585,              0.0089585,              0.0089585
                    265,                  1.353,                0.73873,                 1.1692,                0.73445,                 0.6133,                0.62124,                0.33527,                   2.12,                 1.3236,                  1.795,              0.0089546,              0.0089546,              0.0089546
                    266,                 1.3649,                0.74594,                 1.1748,                0.56762,                0.60337,                0.63818,                0.31615,                 2.0856,                 1.2749,                 1.7699,              0.0089506,              0.0089506,              0.0089506
                    267,                 1.3426,                0.73549,                 1.1735,                0.49217,                0.62612,                0.63215,                 0.3137,                 2.1075,                 1.3275,                 1.8002,              0.0089466,              0.0089466,              0.0089466
                    268,                 1.3607,                0.74333,                 1.1746,                0.51759,                0.64319,                0.62504,                0.32378,                 2.1299,                 1.2453,                 1.8326,              0.0089427,              0.0089427,              0.0089427
                    269,                 1.3395,                0.73715,                 1.1753,                0.73747,                0.59644,                0.62375,                0.31602,                 2.0739,                 1.2306,                 1.7866,              0.0089387,              0.0089387,              0.0089387
                    270,                 1.3451,                0.72946,                 1.1578,                0.76186,                0.57924,                0.61174,                0.33986,                  2.107,                 1.2749,                 1.7785,              0.0089348,              0.0089348,              0.0089348
                    271,                 1.3633,                0.74047,                 1.1702,                0.75126,                0.58876,                0.63518,                0.38965,                 2.0629,                 1.2626,                 1.8146,              0.0089308,              0.0089308,              0.0089308
                    272,                  1.348,                0.72821,                 1.1689,                0.79898,                0.58378,                0.63247,                0.34285,                 2.0536,                 1.2554,                  1.809,              0.0089268,              0.0089268,              0.0089268
                    273,                 1.3391,                0.73658,                 1.1733,                0.82588,                0.56399,                0.62793,                0.30762,                 2.0448,                 1.2168,                 1.8062,              0.0089229,              0.0089229,              0.0089229
                    274,                 1.3578,                0.74231,                 1.1758,                0.61571,                0.61486,                0.65202,                0.34245,                  1.971,                 1.1638,                 1.7491,              0.0089189,              0.0089189,              0.0089189
                    275,                 1.3323,                0.72887,                 1.1571,                0.57439,                0.60529,                0.62779,                0.32439,                 2.0403,                 1.1925,                 1.7928,               0.008915,               0.008915,               0.008915
                    276,                 1.3479,                0.73859,                 1.1747,                0.56578,                0.58395,                 0.6119,                0.33052,                 2.0646,                 1.2477,                 1.7891,               0.008911,               0.008911,               0.008911
                    277,                 1.3692,                0.75644,                 1.1775,                0.55394,                0.59595,                0.63374,                0.32987,                 2.0404,                  1.162,                 1.7907,               0.008907,               0.008907,               0.008907
                    278,                 1.3394,                0.73217,                  1.159,                0.54843,                  0.642,                0.63707,                0.34877,                 2.0341,                 1.2644,                 1.8025,              0.0089031,              0.0089031,              0.0089031
                    279,                 1.3326,                0.73234,                 1.1746,                0.73157,                0.61459,                0.61775,                0.36074,                 2.0915,                 1.3928,                  1.869,              0.0088991,              0.0088991,              0.0088991
                    280,                 1.3112,                0.71313,                 1.1499,                0.54905,                0.61081,                0.64145,                0.34567,                 2.0537,                 1.2975,                 1.8244,              0.0088952,              0.0088952,              0.0088952
                    281,                 1.3249,                0.72376,                 1.1689,                0.83036,                0.61577,                0.64011,                0.33678,                  2.038,                 1.2769,                  1.778,              0.0088912,              0.0088912,              0.0088912
                    282,                 1.3378,                0.72291,                 1.1557,                0.81267,                0.63711,                 0.6414,                0.34087,                 2.0879,                 1.2247,                 1.8112,              0.0088872,              0.0088872,              0.0088872
                    283,                 1.3511,                0.72471,                 1.1668,                0.84714,                0.54321,                0.62977,                0.34854,                 2.0531,                 1.2783,                 1.7902,              0.0088833,              0.0088833,              0.0088833
                    284,                 1.3503,                0.73585,                 1.1668,                0.72931,                0.63351,                0.61168,                0.32777,                 2.0535,                 1.2203,                 1.8247,              0.0088793,              0.0088793,              0.0088793
                    285,                 1.3475,                0.73196,                 1.1654,                0.51393,                0.63599,                0.58517,                0.30853,                 2.1083,                 1.3428,                 1.8358,              0.0088754,              0.0088754,              0.0088754
                    286,                 1.3289,                 0.7299,                 1.1603,                0.56032,                 0.5947,                0.61355,                0.33268,                 2.1385,                  1.339,                   1.86,              0.0088714,              0.0088714,              0.0088714
                    287,                 1.3358,                0.72399,                 1.1624,                0.53064,                0.64508,                0.64144,                0.33406,                 2.1201,                  1.317,                 1.8422,              0.0088674,              0.0088674,              0.0088674
                    288,                   1.32,                0.71201,                 1.1593,                0.75741,                0.60675,                0.65198,                0.35397,                 2.0634,                 1.2741,                 1.8325,              0.0088635,              0.0088635,              0.0088635
                    289,                 1.3296,                 0.7297,                 1.1747,                0.46099,                  0.643,                0.59983,                0.33822,                 2.0634,                 1.2647,                 1.8118,              0.0088595,              0.0088595,              0.0088595
                    290,                  1.319,                 0.7156,                 1.1505,                0.46083,                0.60692,                0.55669,                0.29396,                 2.1383,                 1.3778,                 1.8726,              0.0088556,              0.0088556,              0.0088556
                    291,                 1.3247,                0.71261,                 1.1658,                0.49478,                0.62636,                0.61388,                0.31866,                 2.1994,                 1.3462,                 1.8916,              0.0088516,              0.0088516,              0.0088516
                    292,                 1.3255,                0.72055,                 1.1599,                0.48031,                0.65464,                0.59689,                0.30647,                 2.1471,                 1.2456,                 1.8573,              0.0088476,              0.0088476,              0.0088476
                    293,                 1.3273,                0.72053,                 1.1639,                0.48703,                0.64241,                0.58185,                0.29752,                 2.1633,                 1.2357,                 1.8876,              0.0088437,              0.0088437,              0.0088437
                    294,                 1.3245,                0.71998,                 1.1547,                0.45441,                0.64597,                0.57272,                 0.3132,                 2.1443,                 1.2579,                 1.8669,              0.0088397,              0.0088397,              0.0088397
                    295,                  1.332,                0.72497,                 1.1556,                0.47888,                0.61855,                0.58379,                0.31341,                 2.1471,                 1.2963,                  1.854,              0.0088358,              0.0088358,              0.0088358
                    296,                 1.3269,                0.72567,                 1.1596,                0.53435,                0.63802,                0.60359,                 0.3302,                 2.0853,                 1.2297,                 1.8252,              0.0088318,              0.0088318,              0.0088318
                    297,                 1.3197,                0.72718,                 1.1513,                0.50081,                0.65634,                0.59339,                0.33258,                 2.0359,                 1.1988,                 1.8232,              0.0088278,              0.0088278,              0.0088278
                    298,                 1.3212,                0.71166,                 1.1432,                0.48884,                0.65609,                 0.6127,                0.33016,                 2.1233,                 1.2978,                 1.8522,              0.0088239,              0.0088239,              0.0088239
